source_url,source_slug,source_page_type,source_word_count,target_url,target_role,cluster,anchor_text,context_snippet,notes
https://www.companydebt.com/winding-up-petitions/dealing-with-an-hmrc-winding-up-petition/,dealing-with-an-hmrc-winding-up-petition,informational,3281,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"lvency, we can act as the licensed Insolvency Practitioner for an Administration, CVA, or [[CVL]] under separate engagement. The 0800 number is a free confidential consultation; w",
https://www.companydebt.com/winding-up-petitions/dealing-with-an-hmrc-winding-up-petition/,dealing-with-an-hmrc-winding-up-petition,informational,3281,/winding-up-petitions/,spoke,Closure & Liquidation,winding up petition,"An HMRC [[winding up petition]] is not a warning shot. By the time it lands at the registered office, the negotiation pha",
https://www.companydebt.com/winding-up-petitions/dealing-with-an-hmrc-winding-up-petition/,dealing-with-an-hmrc-winding-up-petition,informational,3281,/hmrc/problems-paying-corporation-tax-hmrc/,spoke,HMRC,Corporation Tax arrears,"ield-force collectors. PAYE, VAT and [[Corporation Tax arrears]] trigger the most petitions. Crown preference, reinstated on 1 December 2020, gives HMRC p",
https://www.companydebt.com/winding-up-petitions/what-is-a-winding-up-order/,what-is-a-winding-up-order,informational,2065,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors&rsquo; Voluntary Liquidation,"company is plainly insolvent with no realistic prospect of paying, the cleanest exit is a [[Creditors&rsquo; Voluntary Liquidation]]. A CVL costs less, lets the directors choose the practitioner, and produces a substantial",
https://www.companydebt.com/winding-up-petitions/what-is-a-winding-up-order/,what-is-a-winding-up-order,informational,2065,/winding-up-petitions/,spoke,Closure & Liquidation,winding up petition,-> The order is typically preceded by a 21-day statutory demand for payment and then a [[winding up petition]]. If the company fails to comply with the demand or reach a payment arrangement within tha,
https://www.companydebt.com/winding-up-petitions/what-is-a-winding-up-order/,what-is-a-winding-up-order,informational,2065,/hmrc/cant-pay-vat/,spoke,HMRC,unpaid VAT,"sit a petitioner must lodge, the order is usually triggered by larger creditors. HMRC for [[unpaid VAT]] or PAYE. Banks calling in secured loans. Landlords pursuing arrears. Trade creditors with",
https://www.companydebt.com/insolvency/what-is-wrongful-trading/,what-is-wrongful-trading,informational,2874,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,creditors' voluntary liquidation,"aragraph {""placeholder"":""Panel content""} --> No. Only the liquidator (in compulsory or [[creditors' voluntary liquidation]]) or the administrator (in administration) can bring a wrongful trading claim. Creditors c",
https://www.companydebt.com/closing-a-limited-company/,closing-a-limited-company,informational,3157,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors' Voluntary Liquidation,"ot through strike-off. If the company has debts it cannot pay, the appropriate route is a [[Creditors' Voluntary Liquidation]] (CVL). A licensed IP takes control, realises any assets, and distributes proceeds to cred",
https://www.companydebt.com/closing-a-limited-company/,closing-a-limited-company,informational,3157,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"use a debt has not been paid. Once a [[winding-up petition]] is presented, the company's bank accounts typically freeze within 24 hours of advertiseme",
https://www.companydebt.com/closing-a-limited-company/,closing-a-limited-company,informational,3157,/hmrc/problems-paying-corporation-tax-hmrc/,spoke,HMRC,unpaid Corporation Tax,"riod, the strike-off is suspended. HMRC objects regularly when there are [[unpaid Corporation Tax]], VAT, or PAYE liabilities. Bounce Back Loan lenders also object. <!-- /wp:paragraph -",
https://www.companydebt.com/closing-a-limited-company/,closing-a-limited-company,informational,3157,/liquidation/how-much-does-liquidation-cost/,spoke,Closure & Liquidation,liquidation costs,"o £5,000 plus VAT in IP fees. A CVL typically costs £4,000 to £6,000 plus VAT. Compulsory [[liquidation costs]] the company £10,000 or more and is not under your control. If you are eligible for",
https://www.companydebt.com/company-administration/,company-administration,informational,2662,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,creditors' voluntary liquidation,ntary Arrangement is proposed and approved; the business is sold and the company moves to [[creditors' voluntary liquidation]] to distribute proceeds; or the company is dissolved if there are no assets to distribute.,
https://www.companydebt.com/company-administration/,company-administration,informational,2662,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"ditor pressure is too intense for informal negotiation or a CVA to hold. Where a [[winding-up petition]] is imminent or already filed, administration's statutory moratorium is often the only pro",
https://www.companydebt.com/company-cash-flow-problems/cant-pay-business-energy/,cant-pay-business-energy,informational,2522,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors' Voluntary Liquidation,"aragraph --> Company Debt is an insolvency advisory firm. Where we recommend a [[Creditors' Voluntary Liquidation]], Company Voluntary Arrangement, or Administration, we can act as the licensed Insolvency",
https://www.companydebt.com/company-cash-flow-problems/cant-pay-business-energy/,cant-pay-business-energy,informational,2522,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"tually, for debts the company cannot pay and has not disputed, that pressure can become a [[winding-up petition]]. Disconnection itself is the operati",
https://www.companydebt.com/company-cash-flow-problems/cant-pay-business-energy/,cant-pay-business-energy,informational,2522,/hmrc/cant-pay-vat/,spoke,HMRC,VAT arrears,"- wp:paragraph --> Where the energy arrears are not isolated, where they sit alongside [[VAT arrears]], supplier debt, and PAYE pressure, you are not looking at a billing problem any longer.</",
https://www.companydebt.com/advice/writing-off-a-directors-loan-account/,writing-off-a-directors-loan-account,informational,2090,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"graph --> Company Debt is an insolvency advisory firm. Where a CVA, Administration, or [[CVL]] is the right answer, we can act as the licensed IP under separate engagement. The 0800 nu",
https://www.companydebt.com/,home-2022,informational,1462,/hmrc/problems-paying-corporation-tax-hmrc/,spoke,HMRC,Corporation Tax arrears,"--> Experts in HMRC and creditors negociation (VAT, PAYE, and [[Corporation Tax arrears]]) <!-- wp:co",
https://www.companydebt.com/bounce-back-loan-support-hub/can-i-lose-my-house-with-a-bounce-back-loan/,can-i-lose-my-house-with-a-bounce-back-loan,informational,2139,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"agraph --> Company Debt is an insolvency advisory firm. Where a [[CVL]] or Administration is the right answer, we can act as the licensed IP under separate engag",
https://www.companydebt.com/sample-letters/cease-trading-template/,cease-trading-template,informational,3575,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors&#8217; Voluntary Liquidation,"l guarantees you have not reviewed You are unsure whether the company can fund a [[Creditors&#8217; Voluntary Liquidation]] In each of those situations, what you say in the letter",
https://www.companydebt.com/sample-letters/request-a-reduced-monthly-payment/,request-a-reduced-monthly-payment,informational,3221,/debt-creditor-pressure-hub/,hub,Creditor Pressure,creditor pressure,ows You Can Afford The instinct under [[creditor pressure]] is to offer more than you can sustain in order to get the creditor off your back. Resist,
https://www.companydebt.com/sample-letters/request-a-reduced-monthly-payment/,request-a-reduced-monthly-payment,informational,3221,/company-rescue-solutions/,hub,Rescue & Recovery,company rescue solutions,"t. If your debts are primarily company debts and you are a director, the range of [[company rescue solutions]] is different and you should not treat personal and business liabilities as the same probl",
https://www.companydebt.com/insolvency/find-a-liquidator-near-me/,find-a-liquidator-near-me,informational,2302,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors' Voluntary Liquidation,tutory framework in plain English. [[Creditors' Voluntary Liquidation]] explained: the most common procedure directors appoint a practitioner to run. <!-- /,
https://www.companydebt.com/insolvency/creditors-meeting/,creditors-meeting,informational,2651,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"s want a private-sector IP appointed. If your case is heading down that route rather than [[CVL]], the meeting we describe here is not the one you need to prepare for first. <!-- /wp:",
https://www.companydebt.com/insolvency/creditors-guides-to-insolvency-practitioners-fees/,creditors-guides-to-insolvency-practitioners-fees,informational,3802,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors’ Voluntary Liquidation,"ves Insolvency Practitioner Fees In a [[Creditors’ Voluntary Liquidation]], the body of unsecured creditors approves the fee basis and quantum at the decision proce",
https://www.companydebt.com/insolvency/insolvency-act-1986/,insolvency-act-1986,informational,2497,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,creditors' voluntary liquidation,g>members' voluntary liquidation (MVL) for solvent companies winding up; [[creditors' voluntary liquidation]] (CVL) for insolvent companies where directors initiate; compulsory liqui,
https://www.companydebt.com/insolvency/insolvency-act-1986/,insolvency-act-1986,informational,2497,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"!-- wp:list-item --> Section 127, post-petition dispositions. Once a [[winding-up petition]] is presented, any disposition of the company's property is void unless validated by the c",
https://www.companydebt.com/liquidation/creditors-voluntary-liquidation/,creditors-voluntary-liquidation,informational,3188,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"liability under section 214 of the Insolvency Act 1986, and HMRC escalation (including a [[winding-up petition]]) can remove the voluntary option entirely. The cases that go cleanest are the ones",
https://www.companydebt.com/insolvency/what-is-a-creditor/,what-is-a-creditor,informational,2103,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,creditors' voluntary liquidation,"Meetings and Creditor Committees In a [[creditors' voluntary liquidation]] or administration, creditors have structured rights of participation. The 2017 reforms re",
https://www.companydebt.com/bounce-back-loan-support-hub/bounce-back-loan-fraud/,bounce-back-loan-fraud,informational,3164,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"agraph --> Company Debt is an insolvency advisory firm. Where a [[CVL]] or Administration is the right answer, we can act as the licensed IP under separate engag",
https://www.companydebt.com/company-cash-flow-problems/cant-pay-staff-wages/,cant-pay-staff-wages,informational,1940,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"ditors' Voluntary Liquidation (CVL) A [[CVL]] is the orderly wind-down route where rescue is not viable. Directors initiate it, a licen",
https://www.companydebt.com/company-cash-flow-problems/cant-pay-staff-wages/,cant-pay-staff-wages,informational,1940,/hmrc/cant-pay-paye/,spoke,HMRC,PAYE arrears,"VAT. HMRC is the most informed single creditor about a company's position, and persistent [[PAYE arrears]] attract immediate attention. <stro",
https://www.companydebt.com/company-cash-flow-problems/cant-afford-to-repay-business-loan/,cant-afford-to-repay-business-loan,informational,1849,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors' Voluntary Liquidation,"e or sale of the business. [[Creditors' Voluntary Liquidation]] (CVL), orderly wind-down where the business is not viable. <!-- /wp:list-it",
https://www.companydebt.com/company-cash-flow-problems/cant-afford-to-repay-business-loan/,cant-afford-to-repay-business-loan,informational,1849,/winding-up-petitions/,spoke,Closure & Liquidation,Winding-up petition,presumption of insolvency. [[Winding-up petition]] where the presumption is not rebutted. Advertisement in The Gazette freezes comp,
https://www.companydebt.com/bounce-back-loan-support-hub/dissolving-a-company-with-bounce-back-loan/,dissolving-a-company-with-bounce-back-loan,informational,1970,/advice/directors-personal-guarantees/,spoke,Director Risk,personal guarantees,"ragraph {""placeholder"":""Panel content""} --> Not by default. BBLs were advanced without [[personal guarantees]], and cannot be enforced against a director's main home or main vehicle under the scheme r",
https://www.companydebt.com/bounce-back-loan-support-hub/dissolving-a-company-with-bounce-back-loan/,dissolving-a-company-with-bounce-back-loan,informational,1970,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors' Voluntary Liquidation,"unce Back Loan, what actually happens when directors try, and the route that does work: a [[Creditors' Voluntary Liquidation]], including how the BBL balance is treated inside it. <!-- wp:",
https://www.companydebt.com/bounce-back-loan-support-hub/what-happens-if-i-default/,what-happens-if-i-default,informational,2764,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors' Voluntary Liquidation,"ders; you are acting for creditors as a whole. In practical terms, that is usually when a [[Creditors' Voluntary Liquidation]] (CVL) enters the conversation. Insid",
https://www.companydebt.com/bounce-back-loan-support-hub/directors-liability-for-bounce-back-loans/,directors-liability-for-bounce-back-loans,informational,2049,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,graph --> A [[CVL]] appointment. Every licensed Insolvency Practitioner has a statutory duty under s,
https://www.companydebt.com/bounce-back-loan-support-hub/directors-liability-for-bounce-back-loans/,directors-liability-for-bounce-back-loans,informational,2049,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,taken when the position is still recoverable is much cheaper than advice taken after the [[winding-up petition]] arrives. Correct mistakes,
https://www.companydebt.com/insolvency/what-happens-if-a-company-cannot-pay-its-debts/,what-happens-if-a-company-cannot-pay-its-debts,informational,2919,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors' Voluntary Liquidation,"nistration sells the business as a going concern at administrator-controlled valuation. A [[Creditors' Voluntary Liquidation]] (CVL) closes the company at the directors' initiative. Compulsory liquidation, by contras",
https://www.companydebt.com/insolvency/what-happens-if-a-company-cannot-pay-its-debts/,what-happens-if-a-company-cannot-pay-its-debts,informational,2919,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"Creditor pressure is the third diagnostic. A statutory demand, a [[winding-up petition]] advertised in the Gazette, or a single creditor refusing further forbearance is an extern",
https://www.companydebt.com/insolvency/what-is-a-high-court-writ/,what-is-a-high-court-writ,informational,2696,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,creditors' voluntary liquidation,"ratorium, or the Part A1 standalone moratorium introduced in 2020, have similar effect. A [[creditors' voluntary liquidation]] (CVL) also freezes enforcement once commenced. <!-- /wp:",
https://www.companydebt.com/insolvency/what-is-a-high-court-writ/,what-is-a-high-court-writ,informational,2696,/winding-up-petitions/,spoke,Closure & Liquidation,Winding-up petition,"ator may recover proceeds. [[Winding-up petition]]. Once a petition is advertised, section 127 makes any disposition of company pro",
https://www.companydebt.com/company-cash-flow-problems/cant-pay-a-commercial-lease-or-rent/,cant-pay-a-commercial-lease-or-rent,informational,2154,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,ditors' Voluntary Liquidation (CVL) A [[CVL]] closes the position cleanly when rescue is not viable. The liquidator disclaims onerous l,
https://www.companydebt.com/company-cash-flow-problems/cant-pay-a-commercial-lease-or-rent/,cant-pay-a-commercial-lease-or-rent,informational,2154,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"th rent debt over £750, a statutory demand gives 21 days to pay. Unpaid demands support a [[winding-up petition]]. Court fee for a winding-up petition is £343, with a deposit of £2,600 for the Official R",
https://www.companydebt.com/advice/business-restructuring/,business-restructuring,informational,1573,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"he underlying problem, the company is not restructurable. It needs to be closed through a [[CVL]] or will face compulsory liquidation. <p",
https://www.companydebt.com/advice/business-restructuring/,business-restructuring,informational,1573,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,the problem is three months old and fixable with a phone call to HMRC. Others call when a [[winding-up petition]] has been filed and the only option left is emergency administration. <!-- /wp:paragra,
https://www.companydebt.com/hmrc/corporation-tax-penalties/,corporation-tax-penalties,informational,2353,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"tion path leads to HMRC enforcement action, distraint, statutory demand, and eventually a [[winding-up petition]]. The penalties are not collected thr",
https://www.companydebt.com/insolvency/personal-liability-spouses-business-debts/,personal-liability-spouses-business-debts,informational,2721,/liquidation/,hub,Closure & Liquidation,company liquidation,orce sale of the property to realise its security. Our guide to the personal guarantee on [[company liquidation]] covers the enforcement sequence in detail. <!-- wp:heading --,
https://www.companydebt.com/company-cash-flow-problems/biggest-struggles-for-small-business-owners/,biggest-struggles-for-small-business-owners,informational,2226,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors' Voluntary Liquidation,"n while rescue or sale is pursued. [[Creditors' Voluntary Liquidation]] (CVL), orderly wind-down where rescue is not viable. <!-- wp",
https://www.companydebt.com/company-cash-flow-problems/biggest-struggles-for-small-business-owners/,biggest-struggles-for-small-business-owners,informational,2226,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"list-item --> Formal recovery, statutory demand, county court claim, [[winding-up petition]], where informal chasing has run its course. <!-- /wp:lis",
https://www.companydebt.com/insolvency/stop-or-avoid-insolvency/,stop-or-avoid-insolvency,informational,2208,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,creditors' voluntary liquidation,"ike ""giving up"" may actually protect the most jobs and the most creditor value, because a [[creditors' voluntary liquidation]] caught early preserves optionality that a winding-up order does not. <!-- /wp:paragra",
https://www.companydebt.com/insolvency/stop-or-avoid-insolvency/,stop-or-avoid-insolvency,informational,2208,/hmrc/cant-pay-paye/,spoke,HMRC,PAYE arrears,"e to Pay (TTP) with HMRC, an agreed instalment plan for Corporation Tax, VAT, or [[PAYE arrears]]. Arranged directly with HMRC's Business Payment Support Service, typically 6 to 12 months",
https://www.companydebt.com/company-cash-flow-problems/cant-pay-business-rates/,cant-pay-business-rates,informational,2189,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors' Voluntary Liquidation,"while a rescue or sale is pursued. [[Creditors' Voluntary Liquidation]], orderly wind-down where rescue is not viable. <!-- /wp:",
https://www.companydebt.com/company-cash-flow-problems/cant-pay-business-rates/,cant-pay-business-rates,informational,2189,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,/wp:paragraph --> Continued non-payment at scale can trigger a [[winding-up petition]] from the local authority. If your rates debt exceeds £750 and remains unpaid for 21 days,
https://www.companydebt.com/company-cash-flow-problems/cant-pay-business-rates/,cant-pay-business-rates,informational,2189,/hmrc/cant-pay-vat/,spoke,HMRC,unpaid VAT,"overhead for insolvency purposes. If your company has persistent rates arrears alongside [[unpaid VAT]] and PAYE, our licensed IPs treat that as one of the three clearest external indicators of",
https://www.companydebt.com/insolvency/cease-trading/,cease-trading,informational,3139,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors' Voluntary Liquidation,"Where the company is insolvent and there is no realistic rescue, the orderly route is [[Creditors' Voluntary Liquidation]]: directors propose, shareholders pass a 75 per cent special resolution, creditors approve",
https://www.companydebt.com/insolvency/cease-trading/,cease-trading,informational,3139,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"money in cash, and told us he had ""ceased trading."" By Wednesday morning he was opening a [[winding-up petition]] from HMRC. The company had not been",
https://www.companydebt.com/advice/debt-management-guide/,debt-management-guide,informational,1515,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,HMRC until last. We cannot tell you how many times we have seen that sequence end with a [[winding-up petition]]. Quick Answe,
https://www.companydebt.com/business-debt-advice/,business-debt-advice,informational,2172,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"raph {""placeholder"":""Panel content""} --> Creditors will escalate. HMRC can apply for a [[winding-up petition]] if you owe £750 or more and have been issued a statutory demand that has gone unanswered",
https://www.companydebt.com/company-cash-flow-problems/,company-cash-flow-problems,informational,1970,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors' Voluntary Liquidation,"or pursues rescue or sale. [[Creditors' Voluntary Liquidation]] (CVL), orderly wind-down where rescue is not viable.",
https://www.companydebt.com/company-cash-flow-problems/,company-cash-flow-problems,informational,1970,/winding-up-petitions/,spoke,Closure & Liquidation,Winding-up petition,"presumption of insolvency. [[Winding-up petition]], once advertised in The Gazette, company bank accounts freeze under section 127",
https://www.companydebt.com/insolvency/validation-order/,validation-order,informational,2160,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,creditors' voluntary liquidation,"/wp:list-item --> The company is clearly heading for a [[creditors' voluntary liquidation]], where the right move is to propose CVL and withdraw the petition, not to fund c",
https://www.companydebt.com/insolvency/validation-order/,validation-order,informational,2160,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,m/insolvency/validation-order/ --> It is Wednesday morning. The [[winding-up petition]] was advertised in the London Gazette yesterday. The accounts team logs in to approve the,
https://www.companydebt.com/hmrc/time-to-pay-hmrc/,time-to-pay-hmrc,informational,2364,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"HMRC proceeds to enforcement, the next step is typically a statutory demand followed by a [[winding-up petition]] under section 124 of the Insolvency Act 1986. At that point the question shifts from how",
https://www.companydebt.com/advice/what-are-fixed-and-floating-charges/,what-are-fixed-and-floating-charges,informational,1803,/liquidation/how-much-does-liquidation-cost/,spoke,Closure & Liquidation,liquidation costs,"lvency, floating charge holders rank lower than fixed charge holders. They are paid after [[liquidation costs]], preferential creditors (employees for wages and holiday, HMRC for PAYE, VAT and employee",
https://www.companydebt.com/insolvency/what-is-a-freezing-order-or-injunction/,what-is-a-freezing-order-or-injunction,informational,2644,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"while frozen, a winding-up petition, an administration application, or your own [[CVL]] resolution, the freezing-order regime continues to bind you personally. The insolvency pr",
https://www.companydebt.com/insolvency/what-is-a-freezing-order-or-injunction/,what-is-a-freezing-order-or-injunction,informational,2644,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,". If a creditor presents a [[winding-up petition]] against the company, the Insolvency Act 1986 section 127 then bites in parallel",
https://www.companydebt.com/winding-up-petitions/,winding-up-petitions,informational,3053,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"from 6 April 2026. In a director-led [[CVL]], the same statutory protections apply but the timing and communication with staff are und",
https://www.companydebt.com/insolvency/can-we-trade-out-of-insolvency/,can-we-trade-out-of-insolvency,informational,2334,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,creditors' voluntary liquidation,"ion this week, not next month, about whether a CVA, a moratorium, an administration, or a [[creditors' voluntary liquidation]] is the right protected route. Call C",
https://www.companydebt.com/insolvency/can-we-trade-out-of-insolvency/,can-we-trade-out-of-insolvency,informational,2334,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"t can happen well before formal insolvency, well before a statutory demand, well before a [[winding-up petition]]. It happens at the point where a diligent director looking at the numbers would conclude",
https://www.companydebt.com/insolvency/,insolvency,hub,1799,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,ditors’ Voluntary Liquidation (CVL) A [[CVL]] is used when an insolvent company cannot continue trading. Shareholders must pass a speci,
https://www.companydebt.com/insolvency/,insolvency,hub,1799,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"curs when the court orders a company to be wound up, most commonly following a creditor’s [[winding-up petition]]. The Official Receiver initially acts as liquidator and may later be replaced by an insol",
https://www.companydebt.com/insolvency/,insolvency,hub,1799,/advice/directors-personal-guarantees/,spoke,Director Risk,personal guarantees,"Company insolvency does not directly affect a director’s personal credit record. However, [[personal guarantees]] or other personal liabilities may have credit consequences. <!",
https://www.companydebt.com/insolvency/,insolvency,hub,1799,/debt-creditor-pressure-hub/,hub,Creditor Pressure,creditor pressure,"pany begins to struggle financially, swift and informed action becomes critical. Ignoring [[creditor pressure]] or delaying decisions can significantly increase risks, including personal liability and",
https://www.companydebt.com/hmrc/cant-pay-vat/,cant-pay-vat,informational,1722,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,> What you do in the next 48 hours determines whether this becomes a payment plan or a [[winding-up petition]]. We speak to directors every week wh,
https://www.companydebt.com/liquidation/how-much-does-liquidation-cost/,how-much-does-liquidation-cost,informational,2560,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors' Voluntary Liquidation,"t question on almost every call is: how much? The honest answer is that a straightforward [[Creditors' Voluntary Liquidation]] costs between £4,000 and £7,000 plus VAT, paid from company assets or director funding.</",
https://www.companydebt.com/liquidation/how-much-does-liquidation-cost/,how-much-does-liquidation-cost,informational,2560,/director-redundancy/,spoke,Closure & Liquidation,director redundancy claim,"assets, the fee must come from somewhere else, usually the director's personal funds or a [[director redundancy claim]] assigned to the IP. In a compulsory",
https://www.companydebt.com/insolvency/limited-company-bankruptcy/,limited-company-bankruptcy,informational,1559,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors' Voluntary Liquidation,"are: [[Creditors' Voluntary Liquidation]] (CVL). You close the company, appoint a liquidator, assets are realised and dist",
https://www.companydebt.com/insolvency/limited-company-bankruptcy/,limited-company-bankruptcy,informational,1559,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"fficial Receiver takes over and investigates your conduct. If a creditor is threatening a [[winding-up petition]], acting before they file gives you the choice of route. <!--",
https://www.companydebt.com/insolvency/limited-company-bankruptcy/,limited-company-bankruptcy,informational,1559,/liquidation/,hub,Closure & Liquidation,Company liquidation,"ne"":true} --> Not automatically. [[Company liquidation]] and personal bankruptcy are separate. You face personal bankruptcy only if personal guara",
https://www.companydebt.com/insolvency/limited-company-bankruptcy/,limited-company-bankruptcy,informational,1559,/advice/overdrawn-directors-loan-accounts/,spoke,Director Risk,Overdrawn director's loan account,a PLN for unpaid PAYE and employee NICs. You cannot pay. HMRC enforces. [[Overdrawn director's loan account]]. The liquidator demands repayment. You cannot pay from liquid assets.,
https://www.companydebt.com/advice/what-is-limited-liability/,what-is-limited-liability,informational,3113,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"Company Debt is an insolvency advisory firm. Where we recommend a CVA, Administration, or [[CVL]], we can act as the licensed Insolvency Practitioner under separate engagement. The 0800 n",
https://www.companydebt.com/advice/what-is-limited-liability/,what-is-limited-liability,informational,3113,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,or days stretching) rarely end up in wrongful trading territory. Directors who wait for a [[winding-up petition]] to arrive frequently do. Our own engagement pattern backs this: the cases we handle from,
https://www.companydebt.com/advice/what-is-limited-liability/,what-is-limited-liability,informational,3113,/advice/overdrawn-directors-loan-accounts/,spoke,Director Risk,overdrawn director's loan account,"The exceptions tend to cluster. A personal guarantee given without careful review, an [[overdrawn director's loan account]] left to grow, a few months of continued trading past the point where the company could no",
https://www.companydebt.com/liquidation/,liquidation,hub,4340,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,":html --> Most directors who land on this page are looking at a [[CVL]], which is also the route most companies entering liquidation each month in England and Wa",
https://www.companydebt.com/advice/can-director-criminal-record/,can-director-criminal-record,informational,1782,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,ment where the director moved a company van into a friend's garage the weekend before the [[CVL]]. Destruction or falsificatio,
https://www.companydebt.com/company-rescue-solutions/company-voluntary-arrangement/vs-liquidation/,vs-liquidation,informational,4611,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,creditors&#8217; voluntary liquidation,"\u003c/strong\u003e""} --> Once a [[creditors&#8217; voluntary liquidation]] has commenced and a liquidator is appointed, the company cannot simply switch to a CVA wi",
https://www.companydebt.com/insolvency/retail-industry-insolvency-trends/,retail-industry-insolvency-trends,informational,3424,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"sist it. A CVA is not a payment plan, an Administration is not a closing-down sale, and a [[CVL]] is not a rescue. <h3 class=""w",
https://www.companydebt.com/insolvency/retail-industry-insolvency-trends/,retail-industry-insolvency-trends,informational,3424,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"through the appointed practitioner, and limits director risk far more than waiting for a [[winding-up petition]] from a landlord. <h3 class=""w",
https://www.companydebt.com/liquidation/timeline/,timeline,informational,2100,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"n itself takes. For a straightforward [[CVL]], expect the company to be removed approximately 15 to 21 months after the winding-up reso",
https://www.companydebt.com/hmrc/hmrc-offices-contact-guide/,hmrc-offices-contact-guide,informational,1489,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"class=""wp-block-list""> HMRC has already served a statutory demand or filed a [[winding-up petition]]. You need insolvency advice, not a payment plan. The company ow",
